BM,BTG,BWQ,CLJ,CT,DMZ,FSB,GGS,GTQ,HK,HLS,HMS,JJQ,LJG,LK,NJG,PS,QJDQ,QXC,SJY,SMZ,SPY,SWB,SXC,WC,WHK,XH,XJX,YJ,YLJK,YSG,YYL,ZT
0.015365,0.01533,0.0155275,0.01718,0.0148375,0.0156975,0.0156225,0.0153125,0.0098025,0.0161725,0.0150824999999999,0.018865,0.0102075,0.01505,0.015525,0.014145,0.015915,0.0156325,0.0167825,0.0144975,0.01505,0.0146524999999999,0.0165025,0.0147725,0.01532,0.0172075,0.0168024999999999,0.01561,0.01707,0.0143274999999999,0.01616,0.0171675,0.01558
0.0164,0.01501,0.0180125,0.0187475,0.016845,0.018295,0.0179825,0.0179599999999999,0.00985,0.016665,0.0143375,0.01816,0.0107549999999999,0.0176025,0.018125,0.01472,0.0151175,0.0173125,0.0177275,0.01434,0.0176025,0.0165375,0.0172499999999999,0.0141774999999999,0.0139125,0.017485,0.018,0.01823,0.0169875,0.01648,0.0166725,0.018985,0.018005
0.0189599999999999,0.01877,0.0199,0.0223625,0.0183475,0.021175,0.01954,0.02084,0.0095275,0.019055,0.0167925,0.0216975,0.012725,0.0208775,0.0216349999999999,0.01792,0.017495,0.0208875,0.0201674999999999,0.0176974999999999,0.0208775,0.0188025,0.0189075,0.018005,0.018305,0.0200149999999999,0.0215225,0.020395,0.0199475,0.016915,0.01947,0.022375,0.0202175
0.0183575,0.0200375,0.0190375,0.0230475,0.018105,0.0189925,0.019,0.0186825,0.009445,0.0209299999999999,0.0182325,0.0225775,0.01193,0.0185725,0.02011,0.0182575,0.0189425,0.0194,0.0200475,0.0188675,0.0185725,0.0175925,0.0188025,0.0197775,0.02079,0.0209775,0.0211575,0.01911,0.0210625,0.0174225,0.0199925,0.022875,0.0193075
0.018605,0.020105,0.02088,0.02142,0.01962,0.0215575,0.020915,0.02127,0.0096625,0.0211375,0.018535,0.022375,0.011865,0.021255,0.02197,0.0198724999999999,0.01954,0.0211375,0.0208875,0.0195225,0.021255,0.0187225,0.0193125,0.02036,0.0207475,0.020975,0.0217625,0.0212525,0.02138,0.0165125,0.0195775,0.0218675,0.02095
0.0186,0.019565,0.0204975,0.0193425,0.01954,0.021275,0.02016,0.0217925,0.00943,0.0206625,0.0190875,0.0218925,0.01048,0.02173,0.02237,0.0205699999999999,0.02013,0.020965,0.020175,0.0195625,0.02173,0.019405,0.0205225,0.0204125,0.020315,0.0205274999999999,0.02076,0.0213125,0.02129,0.016765,0.019405,0.01958,0.0208275
0.0184675,0.0187275,0.0200125,0.021525,0.0190225,0.02031,0.0195175,0.0204425,0.0087825,0.0192025,0.019075,0.0202825,0.0108625,0.020765,0.021905,0.019745,0.019575,0.0209875,0.0205175,0.0190075,0.020765,0.0185875,0.019095,0.019605,0.01928,0.019385,0.0213125,0.0199125,0.019635,0.0161149999999999,0.0195424999999999,0.0218049999999999,0.0196875
0.0165825,0.01902,0.0199225,0.0209999999999999,0.018335,0.020335,0.0189625,0.0204875,0.0087774999999999,0.0174125,0.01751,0.0203724999999999,0.01099,0.0207275,0.0210824999999999,0.019055,0.017795,0.0203825,0.0190125,0.0193199999999999,0.0207275,0.0178675,0.0180475,0.019575,0.0203775,0.0196825,0.0190925,0.0199825,0.01905,0.0160974999999999,0.01836,0.0213525,0.0192675
0.0167875,0.0197775,0.018885,0.02215,0.0176025,0.018635,0.018505,0.0182225,0.007495,0.0181075,0.01748,0.02121,0.0139075,0.018325,0.0208625,0.0191325,0.0186025,0.0195325,0.0199475,0.0196975,0.018325,0.018085,0.01838,0.0200525,0.0210525,0.0202025,0.0200725,0.019105,0.0195125,0.0173675,0.019045,0.0224725,0.0187
0.0168224999999999,0.0203125,0.0187224999999999,0.02253,0.017405,0.0171875,0.0180975,0.01713,0.0074125,0.019475,0.0172949999999999,0.0221175,0.01214,0.01695,0.022435,0.0195075,0.0186075,0.0204125,0.0193125,0.0204475,0.01695,0.01719,0.0194675,0.0207825,0.021415,0.02165,0.020985,0.0188675,0.0207774999999999,0.0150599999999999,0.0203275,0.02288,0.0181325
